cidade_slug,cidade_origem,tecnologia,mes_ref,total_vendedores,q1,q2,q3,q4,q5,sem_meta,atingimento_medio,quintil_cidade
ibiapina-ce,IBIAPINA/CE,5g,2026-06-01,2,0,0,1,0,0,1,0.6,3
ico-ce,ICO/CE,ftth,2026-06-01,5,3,1,0,0,1,0,1.0333,1
ico-ce,ICO/CE,5g,2026-06-01,5,5,0,0,0,0,0,1.5609,1
iguatu-ce,IGUATU/CE,ftth,2026-06-01,10,5,4,0,0,0,1,1.1074,1
iguatu-ce,IGUATU/CE,5g,2026-06-01,10,9,0,0,0,0,1,1.3084,1
ipu-ce,IPU/CE,ftth,2026-06-01,4,0,1,0,1,2,0,0.3833,4
ipu-ce,IPU/CE,5g,2026-06-01,4,3,0,1,0,0,0,1.0912,1
iracema-ce,IRACEMA/CE,ftth,2026-06-01,4,1,0,0,1,1,1,0.5556,4
iracema-ce,IRACEMA/CE,5g,2026-06-01,4,2,0,0,0,1,1,0.8191,2
itabaiana-se,ITABAIANA/SE,ftth,2026-06-01,1,0,0,0,0,1,0,0,5
itapaje-ce,ITAPAJE/CE,ftth,2026-06-01,4,1,0,0,1,2,0,0.4667,4
itapaje-ce,ITAPAJE/CE,5g,2026-06-01,4,1,0,1,2,0,0,0.739,3
itapipoca-ce,ITAPIPOCA/CE,ftth,2026-06-01,7,3,1,0,0,2,1,0.804,2
itapipoca-ce,ITAPIPOCA/CE,5g,2026-06-01,7,5,0,1,0,0,1,1.6605,1
jaboatao-dos-guararapes-pe,JABOATAO DOS GUARARAPES/PE,ftth,2026-06-01,2,0,0,0,0,2,0,0,5
jaguaretama-ce,JAGUARETAMA/CE,ftth,2026-06-01,3,1,0,0,0,2,0,0.4444,4
jaguaretama-ce,JAGUARETAMA/CE,5g,2026-06-01,3,2,0,0,1,0,0,0.9487,2
jaguaribara-ce,JAGUARIBARA/CE,ftth,2026-06-01,1,1,0,0,0,0,0,1,1
jaguaribara-ce,JAGUARIBARA/CE,5g,2026-06-01,1,0,1,0,0,0,0,0.8889,2
jaguaribe-ce,JAGUARIBE/CE,ftth,2026-06-01,5,2,0,2,1,0,0,0.9933,2
jaguaribe-ce,JAGUARIBE/CE,5g,2026-06-01,5,5,0,0,0,0,0,1.1869,1
joao-pessoa-pb,JOAO PESSOA/PB,ftth,2026-06-01,37,2,7,6,8,14,0,0.4905,4
joao-pessoa-pb,JOAO PESSOA/PB,5g,2026-06-01,37,17,5,7,6,2,0,0.8636,2
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,ftth,2026-06-01,26,3,4,7,8,3,1,0.662,3
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,5g,2026-06-01,26,17,4,3,1,0,1,1.2709,1
juazeiro-ba,JUAZEIRO/BA,ftth,2026-06-01,10,1,2,1,3,3,0,0.56,4
juazeiro-ba,JUAZEIRO/BA,5g,2026-06-01,10,6,2,1,0,1,0,0.9132,2
lagarto-se,LAGARTO/SE,ftth,2026-06-01,1,0,0,0,0,1,0,0,5
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,ftth,2026-06-01,4,1,0,0,0,2,1,0.6254,3
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,5g,2026-06-01,4,2,0,0,1,0,1,0.8821,2
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,ftth,2026-06-01,5,2,1,2,0,0,0,1,1
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,5g,2026-06-01,5,5,0,0,0,0,0,1.4335,1
limoeiro-pe,LIMOEIRO/PE,ftth,2026-06-01,2,0,0,0,0,2,0,0,5
macaiba-rn,MACAIBA/RN,ftth,2026-06-01,7,0,2,2,1,2,0,0.5651,4
macaiba-rn,MACAIBA/RN,5g,2026-06-01,7,5,1,0,1,0,0,1.5525,1
maceio-al,MACEIO/AL,ftth,2026-06-01,1,0,0,0,0,1,0,0,5
major-sales-rn,MAJOR SALES/RN,ftth,2026-06-01,3,0,1,0,0,2,0,0.4,4
major-sales-rn,MAJOR SALES/RN,5g,2026-06-01,3,1,0,0,1,1,0,0.6193,3
maracanau-ce,MARACANAU/CE,ftth,2026-06-01,16,1,0,0,1,14,0,0.1967,5
maracanau-ce,MARACANAU/CE,5g,2026-06-01,16,9,1,0,5,1,0,1.3247,1
maranguape-ce,MARANGUAPE/CE,ftth,2026-06-01,8,1,2,0,0,5,0,0.463,4
maranguape-ce,MARANGUAPE/CE,5g,2026-06-01,8,7,0,0,1,0,0,1.3566,1
marechal-deodoro-al,MARECHAL DEODORO/AL,ftth,2026-06-01,2,0,0,0,0,2,0,0,5
milagres-ce,MILAGRES/CE,ftth,2026-06-01,3,1,0,0,0,1,1,0.5,4
milagres-ce,MILAGRES/CE,5g,2026-06-01,3,2,0,0,0,0,1,1.0702,1
missao-velha-ce,MISSAO VELHA/CE,ftth,2026-06-01,4,3,1,0,0,0,0,1.0917,1
missao-velha-ce,MISSAO VELHA/CE,5g,2026-06-01,4,3,1,0,0,0,0,0.988,2
mombaca-ce,MOMBACA/CE,ftth,2026-06-01,4,1,1,0,0,2,0,0.5167,4
mombaca-ce,MOMBACA/CE,5g,2026-06-01,4,3,0,0,1,0,0,0.9536,2
morada-nova-ce,MORADA NOVA/CE,ftth,2026-06-01,5,3,1,0,1,0,0,1.1067,1
morada-nova-ce,MORADA NOVA/CE,5g,2026-06-01,5,5,0,0,0,0,0,1.2946,1
mossoro-rn,MOSSORO/RN,ftth,2026-06-01,15,1,3,0,2,9,0,0.3471,4
mossoro-rn,MOSSORO/RN,5g,2026-06-01,15,13,0,2,0,0,0,1.6052,1
natal-rn,NATAL/RN,ftth,2026-06-01,44,5,10,2,7,20,0,0.4646,4
natal-rn,NATAL/RN,5g,2026-06-01,44,25,7,4,5,3,0,1.2248,1
nisia-floresta-rn,NISIA FLORESTA/RN,ftth,2026-06-01,1,0,0,1,0,0,0,0.7,3
nisia-floresta-rn,NISIA FLORESTA/RN,5g,2026-06-01,1,0,0,0,1,0,0,0.575,4
nossa-senhora-do-socorro-se,NOSSA SENHORA DO SOCORRO/SE,ftth,2026-06-01,3,0,0,0,0,2,1,0,5
oros-ce,OROS/CE,ftth,2026-06-01,3,1,0,0,0,2,0,1.1333,1
oros-ce,OROS/CE,5g,2026-06-01,3,1,0,2,0,0,0,0.9154,2
ouricuri-pe,OURICURI/PE,ftth,2026-06-01,5,0,1,0,2,1,1,0.4167,4
ouricuri-pe,OURICURI/PE,5g,2026-06-01,5,1,2,0,0,1,1,0.7115,3
pacajus-ce,PACAJUS/CE,ftth,2026-06-01,5,4,0,0,1,0,0,1.4022,1
pacajus-ce,PACAJUS/CE,5g,2026-06-01,5,3,1,0,1,0,0,1.3074,1
palmeira-dos-indios-al,PALMEIRA DOS INDIOS/AL,ftth,2026-06-01,2,0,0,0,0,2,0,0,5
paraipaba-ce,PARAIPABA/CE,ftth,2026-06-01,5,2,0,0,1,0,2,0.9111,2
paraipaba-ce,PARAIPABA/CE,5g,2026-06-01,5,2,1,0,0,0,2,1.1905,1
parnaiba-pi,PARNAIBA/PI,ftth,2026-06-01,12,2,0,1,7,2,0,0.6309,3
parnaiba-pi,PARNAIBA/PI,5g,2026-06-01,12,7,1,2,2,0,0,0.9624,2
parnamirim-rn,PARNAMIRIM/RN,ftth,2026-06-01,15,2,5,3,2,2,1,0.7086,3
parnamirim-rn,PARNAMIRIM/RN,5g,2026-06-01,15,12,0,1,0,1,1,1.4836,1
patos-pb,PATOS/PB,ftth,2026-06-01,10,1,5,1,2,0,1,0.7827,3
patos-pb,PATOS/PB,5g,2026-06-01,10,7,1,0,0,1,1,1.2023,1
pau-dos-ferros-rn,PAU DOS FERROS/RN,ftth,2026-06-01,6,1,0,0,2,2,1,0.44,4
pau-dos-ferros-rn,PAU DOS FERROS/RN,5g,2026-06-01,6,4,0,1,0,0,1,1.7781,1
paulista-pe,PAULISTA/PE,ftth,2026-06-01,3,0,0,0,0,2,1,0,5
pedra-branca-ce,PEDRA BRANCA/CE,ftth,2026-06-01,3,0,0,0,1,1,1,0.3667,4
pedra-branca-ce,PEDRA BRANCA/CE,5g,2026-06-01,3,2,0,0,0,0,1,1.5516,1
pereiro-ce,PEREIRO/CE,ftth,2026-06-01,2,0,0,0,0,2,0,0.0333,5
pereiro-ce,PEREIRO/CE,5g,2026-06-01,2,1,0,0,1,0,0,0.8462,2
pesqueira-pe,PESQUEIRA/PE,ftth,2026-06-01,4,1,0,0,1,2,0,0.3833,4
pesqueira-pe,PESQUEIRA/PE,5g,2026-06-01,4,2,1,0,1,0,0,0.9176,2
petrolina-pe,PETROLINA/PE,ftth,2026-06-01,22,0,8,1,6,7,0,0.4945,4
petrolina-pe,PETROLINA/PE,5g,2026-06-01,22,11,3,2,5,1,0,0.8429,2
picos-pi,PICOS/PI,ftth,2026-06-01,1,0,0,0,0,1,0,0,5
piripiri-pi,PIRIPIRI/PI,ftth,2026-06-01,3,0,0,0,0,3,0,0,5
pombal-pb,POMBAL/PB,ftth,2026-06-01,5,1,0,2,0,2,0,0.5067,4
pombal-pb,POMBAL/PB,5g,2026-06-01,5,4,1,0,0,0,0,1.0666,1
quixada-ce,QUIXADA/CE,ftth,2026-06-01,8,6,0,1,0,0,1,1.2254,1
quixada-ce,QUIXADA/CE,5g,2026-06-01,8,7,0,0,0,0,1,1.1455,1
quixeramobim-ce,QUIXERAMOBIM/CE,ftth,2026-06-01,7,4,0,2,1,0,0,1.1381,1
quixeramobim-ce,QUIXERAMOBIM/CE,5g,2026-06-01,7,7,0,0,0,0,0,1.5431,1
quixere-ce,QUIXERE/CE,ftth,2026-06-01,4,0,1,1,0,1,1,0.5111,4
quixere-ce,QUIXERE/CE,5g,2026-06-01,4,1,1,0,1,0,1,0.8186,2
rafael-fernandes-rn,RAFAEL FERNANDES/RN,ftth,2026-06-01,1,1,0,0,0,0,0,1,1
rafael-fernandes-rn,RAFAEL FERNANDES/RN,5g,2026-06-01,1,1,0,0,0,0,0,1.0222,1
ribeira-do-pombal-ba,RIBEIRA DO POMBAL/BA,ftth,2026-06-01,2,0,0,0,0,2,0,0,5
rio-largo-al,RIO LARGO/AL,ftth,2026-06-01,3,0,0,0,0,3,0,0,5
russas-ce,RUSSAS/CE,ftth,2026-06-01,5,3,0,0,0,2,0,0.7667,3
russas-ce,RUSSAS/CE,5g,2026-06-01,5,5,0,0,0,0,0,1.6358,1
salgueiro-pe,SALGUEIRO/PE,ftth,2026-06-01,3,1,0,0,0,2,0,0.3778,4
salgueiro-pe,SALGUEIRO/PE,5g,2026-06-01,3,2,0,1,0,0,0,1.2919,1
santa-cruz-do-capibaribe-pe,SANTA CRUZ DO CAPIBARIBE/PE,ftth,2026-06-01,1,0,0,0,0,1,0,0,5
santa-cruz-rn,SANTA CRUZ/RN,ftth,2026-06-01,2,0,0,0,0,2,0,0,5
santa-cruz-rn,SANTA CRUZ/RN,5g,2026-06-01,2,0,0,0,2,0,0,0.3889,4
santa-luzia-pb,SANTA LUZIA/PB,ftth,2026-06-01,4,1,1,0,2,0,0,0.7167,3
santa-luzia-pb,SANTA LUZIA/PB,5g,2026-06-01,4,2,1,1,0,0,0,0.9904,2
santa-quiteria-ce,SANTA QUITERIA/CE,ftth,2026-06-01,2,0,0,0,0,2,0,0,5
santa-quiteria-ce,SANTA QUITERIA/CE,5g,2026-06-01,2,1,0,0,0,1,0,0.6,3
santa-rita-pb,SANTA RITA/PB,ftth,2026-06-01,6,0,1,2,2,1,0,0.5267,4
santa-rita-pb,SANTA RITA/PB,5g,2026-06-01,6,4,2,0,0,0,0,1.2527,1
santo-amaro-ba,SANTO AMARO/BA,ftth,2026-06-01,1,0,0,0,0,1,0,0,5
sao-benedito-ce,SAO BENEDITO/CE,ftth,2026-06-01,4,0,0,0,2,2,0,0.25,5
sao-benedito-ce,SAO BENEDITO/CE,5g,2026-06-01,4,2,2,0,0,0,0,1.0448,1
sao-caitano-pe,SAO CAITANO/PE,ftth,2026-06-01,2,0,0,0,0,2,0,0,5
sao-caitano-pe,SAO CAITANO/PE,5g,2026-06-01,2,0,0,0,0,2,0,0.2111,5
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,ftth,2026-06-01,4,2,0,1,1,0,0,0.7833,3
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,5g,2026-06-01,4,2,1,1,0,0,0,1.0071,1
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,ftth,2026-06-01,5,1,0,0,0,3,1,0.4167,4
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,5g,2026-06-01,5,1,1,2,0,0,1,0.956,2
sao-miguel-dos-campos-al,SAO MIGUEL DOS CAMPOS/AL,ftth,2026-06-01,2,0,0,0,0,2,0,0,5
sao-miguel-rn,SAO MIGUEL/RN,ftth,2026-06-01,5,0,0,1,1,2,1,0.3667,4
sao-miguel-rn,SAO MIGUEL/RN,5g,2026-06-01,5,2,0,2,0,0,1,1.5774,1
senador-pompeu-ce,SENADOR POMPEU/CE,ftth,2026-06-01,4,3,0,0,1,0,0,1.1583,1
senador-pompeu-ce,SENADOR POMPEU/CE,5g,2026-06-01,4,4,0,0,0,0,0,1.337,1
serra-talhada-pe,SERRA TALHADA/PE,ftth,2026-06-01,6,1,1,2,0,2,0,0.5667,4
serra-talhada-pe,SERRA TALHADA/PE,5g,2026-06-01,6,4,1,1,0,0,0,1.2145,1
sobral-ce,SOBRAL/CE,ftth,2026-06-01,15,0,6,2,2,4,1,0.5567,4
sobral-ce,SOBRAL/CE,5g,2026-06-01,15,10,0,0,2,2,1,1.0043,1
sousa-pb,SOUSA/PB,ftth,2026-06-01,5,1,0,1,2,0,1,0.6882,3
sousa-pb,SOUSA/PB,5g,2026-06-01,5,2,2,0,0,0,1,1.1101,1
surubim-pe,SURUBIM/PE,ftth,2026-06-01,2,0,0,0,0,2,0,0,5
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,ftth,2026-06-01,4,0,2,1,0,0,1,0.7889,3
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,5g,2026-06-01,4,1,1,1,0,0,1,1.0769,1
taua-ce,TAUA/CE,ftth,2026-06-01,6,3,2,0,1,0,0,0.8667,2
taua-ce,TAUA/CE,5g,2026-06-01,6,4,2,0,0,0,0,0.9814,2
teresina-pi,TERESINA/PI,ftth,2026-06-01,28,4,9,6,6,3,0,0.7039,3
teresina-pi,TERESINA/PI,5g,2026-06-01,28,16,4,3,3,2,0,0.9762,2
tiangua-ce,TIANGUA/CE,ftth,2026-06-01,5,3,0,1,0,1,0,0.8133,2
tiangua-ce,TIANGUA/CE,5g,2026-06-01,5,3,1,1,0,0,0,1.0666,1
timon-ma,TIMON/MA,ftth,2026-06-01,10,3,2,3,1,1,0,0.7817,3
timon-ma,TIMON/MA,5g,2026-06-01,10,5,4,0,0,1,0,0.9516,2
tobias-barreto-se,TOBIAS BARRETO/SE,ftth,2026-06-01,2,0,0,0,0,2,0,0,5
toritama-pe,TORITAMA/PE,ftth,2026-06-01,5,1,1,1,0,2,0,0.4933,4
toritama-pe,TORITAMA/PE,5g,2026-06-01,5,0,1,3,1,0,0,0.6516,3
ubajara-ce,UBAJARA/CE,ftth,2026-06-01,4,0,0,1,1,2,0,0.2833,5
ubajara-ce,UBAJARA/CE,5g,2026-06-01,4,0,1,0,3,0,0,0.5587,4
uirauna-pb,UIRAUNA/PB,ftth,2026-06-01,3,0,0,1,0,2,0,0.2222,5
uirauna-pb,UIRAUNA/PB,5g,2026-06-01,3,0,3,0,0,0,0,0.9245,2
umarizal-rn,UMARIZAL/RN,ftth,2026-06-01,2,0,0,0,0,2,0,0.0667,5
umarizal-rn,UMARIZAL/RN,5g,2026-06-01,2,1,0,0,1,0,0,0.7692,3
varzea-alegre-ce,VARZEA ALEGRE/CE,ftth,2026-06-01,5,0,0,0,2,3,0,0.2533,5
varzea-alegre-ce,VARZEA ALEGRE/CE,5g,2026-06-01,5,2,0,0,2,1,0,0.719,3
vicosa-do-ceara-ce,VICOSA DO CEARA/CE,ftth,2026-06-01,2,0,0,0,0,2,0,0,5
vitoria-de-santo-antao-pe,VITORIA DE SANTO ANTAO/PE,ftth,2026-06-01,2,0,0,0,0,2,0,0,5
acarau-ce,ACARAU/CE,ftth,2026-07-01,4,0,1,1,1,0,1,0.6222,3
acarau-ce,ACARAU/CE,5g,2026-07-01,4,1,0,2,0,0,1,0.8468,2
acopiara-ce,ACOPIARA/CE,ftth,2026-07-01,4,0,0,1,3,0,0,0.4833,4
acopiara-ce,ACOPIARA/CE,5g,2026-07-01,4,0,2,0,2,0,0,0.6418,3
acu-rn,ACU/RN,ftth,2026-07-01,4,0,0,1,0,2,1,0.3148,4
acu-rn,ACU/RN,5g,2026-07-01,4,3,0,0,0,0,1,2.1061,1
alagoinhas-ba,ALAGOINHAS/BA,ftth,2026-07-01,2,0,0,0,0,2,0,0,5
altos-pi,ALTOS/PI,ftth,2026-07-01,3,0,0,0,0,3,0,0,5
apodi-rn,APODI/RN,ftth,2026-07-01,2,0,0,0,0,2,0,0,5
apodi-rn,APODI/RN,5g,2026-07-01,2,1,1,0,0,0,0,0.9778,2
aquiraz-ce,AQUIRAZ/CE,ftth,2026-07-01,1,0,1,0,0,0,0,0.8,2
aquiraz-ce,AQUIRAZ/CE,5g,2026-07-01,1,0,0,0,0,1,0,0.025,5
aracaju-se,ARACAJU/SE,ftth,2026-07-01,3,0,0,0,0,3,0,0,5
arapiraca-al,ARAPIRACA/AL,ftth,2026-07-01,3,0,0,0,0,3,0,0,5
araripina-pe,ARARIPINA/PE,ftth,2026-07-01,6,0,0,1,1,4,0,0.2111,5
araripina-pe,ARARIPINA/PE,5g,2026-07-01,6,0,1,0,3,2,0,0.4016,4
arcoverde-pe,ARCOVERDE/PE,ftth,2026-07-01,5,1,1,0,1,2,0,0.5067,4
arcoverde-pe,ARCOVERDE/PE,5g,2026-07-01,5,1,0,3,1,0,0,0.7108,3
assu-rn,ASSU/RN,ftth,2026-07-01,3,1,0,1,0,1,0,0.6667,3
assu-rn,ASSU/RN,5g,2026-07-01,3,0,0,2,1,0,0,0.6571,3
aurora-ce,AURORA/CE,ftth,2026-07-01,1,0,0,0,0,1,0,0,5
aurora-ce,AURORA/CE,5g,2026-07-01,1,0,0,1,0,0,0,0.7333,3
banabuiu-ce,BANABUIU/CE,ftth,2026-07-01,3,1,1,0,0,0,1,1,1
banabuiu-ce,BANABUIU/CE,5g,2026-07-01,3,1,1,0,0,0,1,0.9778,2
barauna-rn,BARAUNA/RN,ftth,2026-07-01,2,0,0,0,0,2,0,0,5
barauna-rn,BARAUNA/RN,5g,2026-07-01,2,1,0,0,0,1,0,0.8942,2
barbalha-ce,BARBALHA/CE,ftth,2026-07-01,5,0,1,1,2,1,0,0.5378,4
barbalha-ce,BARBALHA/CE,5g,2026-07-01,5,2,0,2,1,0,0,0.8826,2
bayeux-pb,BAYEUX/PB,ftth,2026-07-01,8,0,1,0,3,4,0,0.3986,4
bayeux-pb,BAYEUX/PB,5g,2026-07-01,8,1,1,1,3,2,0,0.5585,4
belo-jardim-pe,BELO JARDIM/PE,ftth,2026-07-01,5,0,0,0,0,5,0,0.0533,5
belo-jardim-pe,BELO JARDIM/PE,5g,2026-07-01,5,0,0,0,2,3,0,0.2029,5
bezerros-pe,BEZERROS/PE,ftth,2026-07-01,5,0,2,1,0,2,0,0.5467,4
bezerros-pe,BEZERROS/PE,5g,2026-07-01,5,0,2,1,2,0,0,0.6675,3
brejo-santo-ce,BREJO SANTO/CE,ftth,2026-07-01,5,4,0,0,0,0,1,1.425,1
brejo-santo-ce,BREJO SANTO/CE,5g,2026-07-01,5,2,1,1,0,0,1,1.1737,1
cabedelo-pb,CABEDELO/PB,ftth,2026-07-01,5,0,0,0,2,3,0,0.2133,5
cabedelo-pb,CABEDELO/PB,5g,2026-07-01,5,0,0,0,3,2,0,0.299,5
cabo-de-santo-agostinho-pe,CABO DE SANTO AGOSTINHO/PE,ftth,2026-07-01,2,0,0,0,0,2,0,0,5
caico-rn,CAICO/RN,ftth,2026-07-01,7,0,1,2,1,3,0,0.4381,4
caico-rn,CAICO/RN,5g,2026-07-01,7,2,2,3,0,0,0,1.0687,1
cajazeiras-pb,CAJAZEIRAS/PB,ftth,2026-07-01,8,0,3,3,0,1,1,0.6571,3
cajazeiras-pb,CAJAZEIRAS/PB,5g,2026-07-01,8,1,1,3,2,0,1,0.7552,3
camacari-ba,CAMACARI/BA,ftth,2026-07-01,3,0,0,0,0,2,1,0,5
camocim-ce,CAMOCIM/CE,ftth,2026-07-01,2,0,0,0,0,2,0,0,5
camocim-ce,CAMOCIM/CE,5g,2026-07-01,2,1,0,1,0,0,0,0.8556,2
campina-grande-pb,CAMPINA GRANDE/PB,ftth,2026-07-01,17,0,0,3,5,8,1,0.2858,5
campina-grande-pb,CAMPINA GRANDE/PB,5g,2026-07-01,17,0,5,4,1,6,1,0.4838,4
campo-maior-pi,CAMPO MAIOR/PI,ftth,2026-07-01,2,0,0,0,0,2,0,0,5
caninde-ce,CANINDE/CE,ftth,2026-07-01,6,0,1,1,2,2,0,0.5111,4
caninde-ce,CANINDE/CE,5g,2026-07-01,6,2,1,0,1,2,0,0.7515,3
caruaru-pe,CARUARU/PE,ftth,2026-07-01,13,1,0,1,4,7,0,0.3628,4
caruaru-pe,CARUARU/PE,5g,2026-07-01,13,2,2,3,3,3,0,0.7818,3
cascavel-ce,CASCAVEL/CE,ftth,2026-07-01,7,0,1,2,2,2,0,0.419,4
cascavel-ce,CASCAVEL/CE,5g,2026-07-01,7,1,0,1,2,3,0,0.478,4
catole-do-rocha-pb,CATOLE DO ROCHA/PB,ftth,2026-07-01,5,2,1,0,1,1,0,0.62,3
catole-do-rocha-pb,CATOLE DO ROCHA/PB,5g,2026-07-01,5,2,0,2,0,1,0,0.8758,2
catu-ba,CATU/BA,ftth,2026-07-01,1,0,0,0,0,1,0,0,5
caucaia-ce,CAUCAIA/CE,ftth,2026-07-01,16,2,2,2,3,6,1,0.4663,4
caucaia-ce,CAUCAIA/CE,5g,2026-07-01,16,3,3,4,2,3,1,1.0261,1
ceara-mirim-rn,CEARA-MIRIM/RN,ftth,2026-07-01,6,0,1,2,3,0,0,0.563,4
ceara-mirim-rn,CEARA-MIRIM/RN,5g,2026-07-01,6,3,2,1,0,0,0,1.4431,1
cedro-ce,CEDRO/CE,ftth,2026-07-01,3,1,0,0,1,1,0,0.6667,3
cedro-ce,CEDRO/CE,5g,2026-07-01,3,1,1,0,1,0,0,0.7667,3
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,ftth,2026-07-01,1,0,1,0,0,0,0,0.8,2
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,5g,2026-07-01,1,0,0,0,1,0,0,0.4889,4
crateus-ce,CRATEUS/CE,ftth,2026-07-01,6,3,0,0,0,3,0,0.6278,3
crateus-ce,CRATEUS/CE,5g,2026-07-01,6,1,2,0,0,3,0,0.6897,3
crato-ce,CRATO/CE,ftth,2026-07-01,7,2,1,1,0,3,0,0.5619,4
crato-ce,CRATO/CE,5g,2026-07-01,7,5,1,0,1,0,0,1.0042,1
custodia-pe,CUSTODIA/PE,ftth,2026-07-01,4,0,0,0,0,4,0,0.0727,5
custodia-pe,CUSTODIA/PE,5g,2026-07-01,4,2,2,0,0,0,0,1.0061,1
dias-d-avila-ba,DIAS D'AVILA/BA,ftth,2026-07-01,2,0,0,0,0,2,0,0,5
doutor-severiano-rn,DOUTOR SEVERIANO/RN,ftth,2026-07-01,1,0,1,0,0,0,0,0.8,2
doutor-severiano-rn,DOUTOR SEVERIANO/RN,5g,2026-07-01,1,0,0,0,1,0,0,0.5333,4
encanto-rn,ENCANTO/RN,ftth,2026-07-01,1,1,0,0,0,0,0,1.8,1
encanto-rn,ENCANTO/RN,5g,2026-07-01,1,1,0,0,0,0,0,1,1
escada-pe,ESCADA/PE,ftth,2026-07-01,2,0,0,0,0,2,0,0,5
estancia-se,ESTANCIA/SE,ftth,2026-07-01,2,0,0,0,0,2,0,0,5
eusebio-ce,EUSEBIO/CE,ftth,2026-07-01,8,1,0,0,1,6,0,0.3056,4
eusebio-ce,EUSEBIO/CE,5g,2026-07-01,8,1,1,2,2,2,0,0.7979,3
extremoz-rn,EXTREMOZ/RN,ftth,2026-07-01,5,1,0,2,1,1,0,0.6,3
extremoz-rn,EXTREMOZ/RN,5g,2026-07-01,5,1,2,2,0,0,0,0.9,2
feira-de-santana-ba,FEIRA DE SANTANA/BA,ftth,2026-07-01,2,0,0,0,0,1,1,0,5
fortaleza-ce,FORTALEZA/CE,ftth,2026-07-01,103,2,6,4,25,66,0,0.276,5
fortaleza-ce,FORTALEZA/CE,5g,2026-07-01,103,12,17,16,21,37,0,0.5656,4
garanhuns-pe,GARANHUNS/PE,ftth,2026-07-01,2,0,0,0,0,2,0,0,5
gravata-pe,GRAVATA/PE,ftth,2026-07-01,6,0,0,1,0,4,1,0.2133,5
gravata-pe,GRAVATA/PE,5g,2026-07-01,6,0,1,1,2,1,1,0.4873,4
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,ftth,2026-07-01,4,0,0,0,1,3,0,0.15,5
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,5g,2026-07-01,4,0,2,0,2,0,0,0.6269,3
horizonte-ce,HORIZONTE/CE,ftth,2026-07-01,9,1,0,1,3,4,0,0.3988,4
horizonte-ce,HORIZONTE/CE,5g,2026-07-01,9,3,0,0,1,5,0,0.6334,3
ibiapina-ce,IBIAPINA/CE,ftth,2026-07-01,2,0,0,0,1,1,0,0.15,5
ibiapina-ce,IBIAPINA/CE,5g,2026-07-01,2,0,0,0,0,2,0,0.1769,5
ico-ce,ICO/CE,ftth,2026-07-01,6,2,1,0,1,1,1,0.8533,2
ico-ce,ICO/CE,5g,2026-07-01,6,3,1,1,0,0,1,1.4378,1
iguatu-ce,IGUATU/CE,ftth,2026-07-01,11,3,7,0,0,1,0,0.8525,2
iguatu-ce,IGUATU/CE,5g,2026-07-01,11,5,2,4,0,0,0,1.0308,1
ipaumirim-ce,IPAUMIRIM/CE,ftth,2026-07-01,1,0,0,0,0,1,0,0,5
ipaumirim-ce,IPAUMIRIM/CE,5g,2026-07-01,1,1,0,0,0,0,0,2.175,1
ipu-ce,IPU/CE,ftth,2026-07-01,5,0,0,1,0,4,0,0.1467,5
ipu-ce,IPU/CE,5g,2026-07-01,5,1,1,0,2,1,0,0.5685,4
ipueiras-ce,IPUEIRAS/CE,ftth,2026-07-01,3,0,0,0,0,3,0,0,5
ipueiras-ce,IPUEIRAS/CE,5g,2026-07-01,3,1,1,1,0,0,0,0.8556,2
iracema-ce,IRACEMA/CE,ftth,2026-07-01,4,1,0,0,0,3,0,0.3,4
iracema-ce,IRACEMA/CE,5g,2026-07-01,4,1,0,0,2,1,0,0.4412,4
itabaiana-se,ITABAIANA/SE,ftth,2026-07-01,2,0,0,0,0,2,0,0,5
itapaje-ce,ITAPAJE/CE,ftth,2026-07-01,4,1,0,1,1,1,0,0.5667,4
itapaje-ce,ITAPAJE/CE,5g,2026-07-01,4,0,2,0,2,0,0,0.712,3
itapipoca-ce,ITAPIPOCA/CE,ftth,2026-07-01,6,1,1,0,1,2,1,0.5867,4
itapipoca-ce,ITAPIPOCA/CE,5g,2026-07-01,6,2,2,1,0,0,1,1.1457,1
jaboatao-dos-guararapes-pe,JABOATAO DOS GUARARAPES/PE,ftth,2026-07-01,2,0,0,0,0,2,0,0,5
jaguaretama-ce,JAGUARETAMA/CE,ftth,2026-07-01,4,0,1,0,0,3,0,0.2167,5
