cidade_slug,cidade_origem,tecnologia,indicador_id,canal,mes_ref,semana_mes,primeiro_dia_semana,ultimo_dia_semana,valor
santa-rita-pb,SANTA RITA/PB,5g,ativacao,INDICA BRISA,2026-02-01,3,2026-02-09,2026-02-15,19
santa-rita-pb,SANTA RITA/PB,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,25
santa-rita-pb,SANTA RITA/PB,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,17
santa-rita-pb,SANTA RITA/PB,5g,ativacao,VAREJO REDES,2026-02-01,3,2026-02-09,2026-02-15,26
santa-terezinha-pe,SANTA TEREZINHA/PE,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,16
santana-do-acarau-ce,SANTANA DO ACARAU/CE,5g,ativacao,AGILITY,2026-02-01,3,2026-02-09,2026-02-15,5
santana-do-cariri-ce,SANTANA DO CARIRI/CE,5g,ativacao,AGENTE PARCEIROS,2026-02-01,3,2026-02-09,2026-02-15,8
santana-do-cariri-ce,SANTANA DO CARIRI/CE,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,1
sao-benedito-ce,SAO BENEDITO/CE,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,8
sao-benedito-ce,SAO BENEDITO/CE,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,10
sao-bentinho-pb,SAO BENTINHO/PB,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,9
sao-bento-pb,SAO BENTO/PB,5g,ativacao,DONO CIDADE - LOJAS,2026-02-01,3,2026-02-09,2026-02-15,21
sao-bento-pb,SAO BENTO/PB,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,2
sao-bento-pb,SAO BENTO/PB,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,1
sao-caitano-pe,SAO CAITANO/PE,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,4
sao-francisco-do-oeste-rn,SAO FRANCISCO DO OESTE/RN,5g,ativacao,AGILITY,2026-02-01,3,2026-02-09,2026-02-15,7
sao-francisco-do-oeste-rn,SAO FRANCISCO DO OESTE/RN,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,1
sao-goncalo-do-amarante-ce,SAO GONCALO DO AMARANTE/CE,5g,ativacao,AGENTE PARCEIROS,2026-02-01,3,2026-02-09,2026-02-15,10
sao-goncalo-do-amarante-ce,SAO GONCALO DO AMARANTE/CE,5g,ativacao,EMBAIXADORES BRISA,2026-02-01,3,2026-02-09,2026-02-15,1
sao-goncalo-do-amarante-ce,SAO GONCALO DO AMARANTE/CE,5g,ativacao,INDICA BRISA,2026-02-01,3,2026-02-09,2026-02-15,1
sao-goncalo-do-amarante-ce,SAO GONCALO DO AMARANTE/CE,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,1
sao-goncalo-do-amarante-ce,SAO GONCALO DO AMARANTE/CE,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,2
sao-goncalo-do-amarante-ce,SAO GONCALO DO AMARANTE/CE,5g,ativacao,VAREJO REDES,2026-02-01,3,2026-02-09,2026-02-15,20
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,5g,ativacao,AGENTE PARCEIROS,2026-02-01,3,2026-02-09,2026-02-15,5
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,5g,ativacao,B2B,2026-02-01,3,2026-02-09,2026-02-15,2
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,5g,ativacao,EMBAIXADORES BRISA,2026-02-01,3,2026-02-09,2026-02-15,4
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,5g,ativacao,INDICA BRISA,2026-02-01,3,2026-02-09,2026-02-15,54
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,28
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,5g,ativacao,NGC,2026-02-01,3,2026-02-09,2026-02-15,2
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,5g,ativacao,NÃO MAPEADO,2026-02-01,3,2026-02-09,2026-02-15,1
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,5g,ativacao,ONLINE,2026-02-01,3,2026-02-09,2026-02-15,1
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,6
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,5g,ativacao,SEM NICHO,2026-02-01,3,2026-02-09,2026-02-15,1
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,5g,ativacao,VAREJO REDES,2026-02-01,3,2026-02-09,2026-02-15,22
sao-joao-do-cariri-pb,SAO JOAO DO CARIRI/PB,5g,ativacao,EMBAIXADORES BRISA,2026-02-01,3,2026-02-09,2026-02-15,6
sao-joao-do-rio-do-peixe-pb,SAO JOAO DO RIO DO PEIXE/PB,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,2
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,5g,ativacao,INDICA BRISA,2026-02-01,3,2026-02-09,2026-02-15,6
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,17
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,1
sao-jose-do-brejo-do-cruz-pb,SAO JOSE DO BREJO DO CRUZ/PB,5g,ativacao,AGILITY,2026-02-01,3,2026-02-09,2026-02-15,7
sao-jose-do-egito-pe,SAO JOSE DO EGITO/PE,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,1
sao-luis-do-curu-ce,SAO LUIS DO CURU/CE,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,1
sao-luis-ma,SAO LUIS/MA,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,1
sao-luis-ma,SAO LUIS/MA,5g,ativacao,VAREJO REDES,2026-02-01,3,2026-02-09,2026-02-15,2
sao-mamede-pb,SAO MAMEDE/PB,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,1
sao-mamede-pb,SAO MAMEDE/PB,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,11
sao-miguel-dos-campos-al,SAO MIGUEL DOS CAMPOS/AL,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,2
sao-miguel-rn,SAO MIGUEL/RN,5g,ativacao,EMBAIXADORES BRISA,2026-02-01,3,2026-02-09,2026-02-15,2
sao-miguel-rn,SAO MIGUEL/RN,5g,ativacao,INDICA BRISA,2026-02-01,3,2026-02-09,2026-02-15,8
sao-miguel-rn,SAO MIGUEL/RN,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,32
sao-miguel-rn,SAO MIGUEL/RN,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,12
sape-pb,SAPE/PB,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,3
sape-pb,SAPE/PB,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,13
senador-eloi-de-souza-rn,SENADOR ELOI DE SOUZA/RN,5g,ativacao,EMBAIXADORES BRISA,2026-02-01,3,2026-02-09,2026-02-15,1
senador-georgino-avelino-rn,SENADOR GEORGINO AVELINO/RN,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,3
senador-georgino-avelino-rn,SENADOR GEORGINO AVELINO/RN,5g,ativacao,VAREJO REDES,2026-02-01,3,2026-02-09,2026-02-15,1
senador-pompeu-ce,SENADOR POMPEU/CE,5g,ativacao,AGILITY,2026-02-01,3,2026-02-09,2026-02-15,1
senador-pompeu-ce,SENADOR POMPEU/CE,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,9
senador-pompeu-ce,SENADOR POMPEU/CE,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,9
senhor-do-bonfim-ba,SENHOR DO BONFIM/BA,5g,ativacao,AGENTE PARCEIROS,2026-02-01,3,2026-02-09,2026-02-15,7
serra-do-mel-rn,SERRA DO MEL/RN,5g,ativacao,AGILITY,2026-02-01,3,2026-02-09,2026-02-15,21
serra-do-mel-rn,SERRA DO MEL/RN,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,2
serra-do-mel-rn,SERRA DO MEL/RN,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,1
serra-preta-ba,SERRA PRETA/BA,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,3
serra-talhada-pe,SERRA TALHADA/PE,5g,ativacao,AGENTE PARCEIROS,2026-02-01,3,2026-02-09,2026-02-15,7
serra-talhada-pe,SERRA TALHADA/PE,5g,ativacao,INDICA BRISA,2026-02-01,3,2026-02-09,2026-02-15,6
serra-talhada-pe,SERRA TALHADA/PE,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,24
serraria-pb,SERRARIA/PB,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,9
severiano-melo-rn,SEVERIANO MELO/RN,5g,ativacao,AGILITY,2026-02-01,3,2026-02-09,2026-02-15,1
simoes-pi,SIMOES/PI,5g,ativacao,AGENTE PARCEIROS,2026-02-01,3,2026-02-09,2026-02-15,1
sobral-ce,SOBRAL/CE,5g,ativacao,AGENTE PARCEIROS,2026-02-01,3,2026-02-09,2026-02-15,4
sobral-ce,SOBRAL/CE,5g,ativacao,B2B,2026-02-01,3,2026-02-09,2026-02-15,5
sobral-ce,SOBRAL/CE,5g,ativacao,INDICA BRISA,2026-02-01,3,2026-02-09,2026-02-15,6
sobral-ce,SOBRAL/CE,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,49
sobral-ce,SOBRAL/CE,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,14
sobral-ce,SOBRAL/CE,5g,ativacao,SEM NICHO,2026-02-01,3,2026-02-09,2026-02-15,2
sobral-ce,SOBRAL/CE,5g,ativacao,VAREJO REDES,2026-02-01,3,2026-02-09,2026-02-15,6
solanea-pb,SOLANEA/PB,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,6
solanea-pb,SOLANEA/PB,5g,ativacao,SEM NICHO,2026-02-01,3,2026-02-09,2026-02-15,1
soledade-pb,SOLEDADE/PB,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,1
soledade-pb,SOLEDADE/PB,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,9
solonopole-ce,SOLONOPOLE/CE,5g,ativacao,AGILITY,2026-02-01,3,2026-02-09,2026-02-15,2
solonopole-ce,SOLONOPOLE/CE,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,2
sousa-pb,SOUSA/PB,5g,ativacao,AUTOATENDIMENTO,2026-02-01,3,2026-02-09,2026-02-15,1
sousa-pb,SOUSA/PB,5g,ativacao,INDICA BRISA,2026-02-01,3,2026-02-09,2026-02-15,3
sousa-pb,SOUSA/PB,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,22
sousa-pb,SOUSA/PB,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,3
taboleiro-grande-rn,TABOLEIRO GRANDE/RN,5g,ativacao,AGILITY,2026-02-01,3,2026-02-09,2026-02-15,6
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,31
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,2
taipu-rn,TAIPU/RN,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,2
tamboril-ce,TAMBORIL/CE,5g,ativacao,AGENTE PARCEIROS,2026-02-01,3,2026-02-09,2026-02-15,5
tamboril-ce,TAMBORIL/CE,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,6
taua-ce,TAUA/CE,5g,ativacao,AGENTE PARCEIROS,2026-02-01,3,2026-02-09,2026-02-15,18
taua-ce,TAUA/CE,5g,ativacao,AUTOATENDIMENTO,2026-02-01,3,2026-02-09,2026-02-15,1
taua-ce,TAUA/CE,5g,ativacao,INDICA BRISA,2026-02-01,3,2026-02-09,2026-02-15,3
taua-ce,TAUA/CE,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,16
taua-ce,TAUA/CE,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,5
tenente-ananias-rn,TENENTE ANANIAS/RN,5g,ativacao,AGILITY,2026-02-01,3,2026-02-09,2026-02-15,21
tenente-ananias-rn,TENENTE ANANIAS/RN,5g,ativacao,EMBAIXADORES BRISA,2026-02-01,3,2026-02-09,2026-02-15,1
teresina-pi,TERESINA/PI,5g,ativacao,AGENTE PARCEIROS,2026-02-01,3,2026-02-09,2026-02-15,89
teresina-pi,TERESINA/PI,5g,ativacao,AUTOATENDIMENTO,2026-02-01,3,2026-02-09,2026-02-15,1
teresina-pi,TERESINA/PI,5g,ativacao,B2B,2026-02-01,3,2026-02-09,2026-02-15,6
teresina-pi,TERESINA/PI,5g,ativacao,INDICA BRISA,2026-02-01,3,2026-02-09,2026-02-15,26
teresina-pi,TERESINA/PI,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,50
teresina-pi,TERESINA/PI,5g,ativacao,NÃO MAPEADO,2026-02-01,3,2026-02-09,2026-02-15,2
teresina-pi,TERESINA/PI,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,11
teresina-pi,TERESINA/PI,5g,ativacao,SEM NICHO,2026-02-01,3,2026-02-09,2026-02-15,16
tiangua-ce,TIANGUA/CE,5g,ativacao,INDICA BRISA,2026-02-01,3,2026-02-09,2026-02-15,1
tiangua-ce,TIANGUA/CE,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,18
tiangua-ce,TIANGUA/CE,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,1
tibau-do-sul-rn,TIBAU DO SUL/RN,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,1
tibau-rn,TIBAU/RN,5g,ativacao,AGILITY,2026-02-01,3,2026-02-09,2026-02-15,6
timon-ma,TIMON/MA,5g,ativacao,AGENTE PARCEIROS,2026-02-01,3,2026-02-09,2026-02-15,23
timon-ma,TIMON/MA,5g,ativacao,INDICA BRISA,2026-02-01,3,2026-02-09,2026-02-15,6
timon-ma,TIMON/MA,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,19
timon-ma,TIMON/MA,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,8
timon-ma,TIMON/MA,5g,ativacao,SEM NICHO,2026-02-01,3,2026-02-09,2026-02-15,3
timon-ma,TIMON/MA,5g,ativacao,VAREJO REDES,2026-02-01,3,2026-02-09,2026-02-15,3
tobias-barreto-se,TOBIAS BARRETO/SE,5g,ativacao,SEM NICHO,2026-02-01,3,2026-02-09,2026-02-15,1
toritama-pe,TORITAMA/PE,5g,ativacao,INDICA BRISA,2026-02-01,3,2026-02-09,2026-02-15,2
toritama-pe,TORITAMA/PE,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,7
toritama-pe,TORITAMA/PE,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,18
trairi-ce,TRAIRI/CE,5g,ativacao,AGENTE PARCEIROS,2026-02-01,3,2026-02-09,2026-02-15,3
trairi-ce,TRAIRI/CE,5g,ativacao,AGILITY,2026-02-01,3,2026-02-09,2026-02-15,47
trairi-ce,TRAIRI/CE,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,1
trindade-pe,TRINDADE/PE,5g,ativacao,AGENTE PARCEIROS,2026-02-01,3,2026-02-09,2026-02-15,1
trindade-pe,TRINDADE/PE,5g,ativacao,INDICA BRISA,2026-02-01,3,2026-02-09,2026-02-15,1
triunfo-potiguar-rn,TRIUNFO POTIGUAR/RN,5g,ativacao,AGILITY,2026-02-01,3,2026-02-09,2026-02-15,6
tuntum-ma,TUNTUM/MA,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,1
ubajara-ce,UBAJARA/CE,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,7
ubajara-ce,UBAJARA/CE,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,2
uirauna-pb,UIRAUNA/PB,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,8
uirauna-pb,UIRAUNA/PB,5g,ativacao,VAREJO REDES,2026-02-01,3,2026-02-09,2026-02-15,3
umari-ce,UMARI/CE,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,11
umarizal-rn,UMARIZAL/RN,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,7
umarizal-rn,UMARIZAL/RN,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,1
umirim-ce,UMIRIM/CE,5g,ativacao,AUTOATENDIMENTO,2026-02-01,3,2026-02-09,2026-02-15,1
umirim-ce,UMIRIM/CE,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,10
uniao-pi,UNIAO/PI,5g,ativacao,INDICA BRISA,2026-02-01,3,2026-02-09,2026-02-15,4
uniao-pi,UNIAO/PI,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,1
upanema-rn,UPANEMA/RN,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,14
upanema-rn,UPANEMA/RN,5g,ativacao,SEM NICHO,2026-02-01,3,2026-02-09,2026-02-15,2
uruburetama-ce,URUBURETAMA/CE,5g,ativacao,AGILITY,2026-02-01,3,2026-02-09,2026-02-15,7
uruburetama-ce,URUBURETAMA/CE,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,1
uruburetama-ce,URUBURETAMA/CE,5g,ativacao,VAREJO REDES,2026-02-01,3,2026-02-09,2026-02-15,1
uruoca-ce,URUOCA/CE,5g,ativacao,AGILITY,2026-02-01,3,2026-02-09,2026-02-15,2
uruoca-ce,URUOCA/CE,5g,ativacao,AUTOATENDIMENTO,2026-02-01,3,2026-02-09,2026-02-15,1
valenca-do-piaui-pi,VALENCA DO PIAUI/PI,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,1
varjota-ce,VARJOTA/CE,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,22
varjota-ce,VARJOTA/CE,5g,ativacao,VAREJO REDES,2026-02-01,3,2026-02-09,2026-02-15,2
varzea-alegre-ce,VARZEA ALEGRE/CE,5g,ativacao,AGILITY,2026-02-01,3,2026-02-09,2026-02-15,1
varzea-alegre-ce,VARZEA ALEGRE/CE,5g,ativacao,INDICA BRISA,2026-02-01,3,2026-02-09,2026-02-15,3
varzea-alegre-ce,VARZEA ALEGRE/CE,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,23
varzea-alegre-ce,VARZEA ALEGRE/CE,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,1
varzea-alegre-ce,VARZEA ALEGRE/CE,5g,ativacao,SEM NICHO,2026-02-01,3,2026-02-09,2026-02-15,1
varzea-alegre-ce,VARZEA ALEGRE/CE,5g,ativacao,VAREJO REDES,2026-02-01,3,2026-02-09,2026-02-15,1
venha-ver-rn,VENHA VER/RN,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,1
venha-ver-rn,VENHA VER/RN,5g,ativacao,VAREJO REDES,2026-02-01,3,2026-02-09,2026-02-15,1
vera-cruz-rn,VERA CRUZ/RN,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,1
vera-cruz-rn,VERA CRUZ/RN,5g,ativacao,PAP,2026-02-01,3,2026-02-09,2026-02-15,7
vicosa-do-ceara-ce,VICOSA DO CEARA/CE,5g,ativacao,LOJA,2026-02-01,3,2026-02-09,2026-02-15,1
abaiara-ce,ABAIARA/CE,5g,ativacao,AGILITY,2026-02-01,4,2026-02-18,2026-02-22,9
abaiara-ce,ABAIARA/CE,5g,ativacao,LOJA,2026-02-01,4,2026-02-18,2026-02-22,1
acarau-ce,ACARAU/CE,5g,ativacao,AGILITY,2026-02-01,4,2026-02-18,2026-02-22,11
acarau-ce,ACARAU/CE,5g,ativacao,AUTOATENDIMENTO,2026-02-01,4,2026-02-18,2026-02-22,1
acarau-ce,ACARAU/CE,5g,ativacao,INDICA BRISA,2026-02-01,4,2026-02-18,2026-02-22,2
acarau-ce,ACARAU/CE,5g,ativacao,LOJA,2026-02-01,4,2026-02-18,2026-02-22,5
acarau-ce,ACARAU/CE,5g,ativacao,PAP,2026-02-01,4,2026-02-18,2026-02-22,3
acarau-ce,ACARAU/CE,5g,ativacao,SEM NICHO,2026-02-01,4,2026-02-18,2026-02-22,2
acopiara-ce,ACOPIARA/CE,5g,ativacao,LOJA,2026-02-01,4,2026-02-18,2026-02-22,8
acopiara-ce,ACOPIARA/CE,5g,ativacao,PAP,2026-02-01,4,2026-02-18,2026-02-22,3
agua-nova-rn,AGUA NOVA/RN,5g,ativacao,PAP,2026-02-01,4,2026-02-18,2026-02-22,6
aiuaba-ce,AIUABA/CE,5g,ativacao,AGENTE PARCEIROS,2026-02-01,4,2026-02-18,2026-02-22,3
alagoa-grande-pb,ALAGOA GRANDE/PB,5g,ativacao,EMBAIXADORES BRISA,2026-02-01,4,2026-02-18,2026-02-22,11
alagoa-grande-pb,ALAGOA GRANDE/PB,5g,ativacao,NÃO MAPEADO,2026-02-01,4,2026-02-18,2026-02-22,1
alagoa-grande-pb,ALAGOA GRANDE/PB,5g,ativacao,PAP,2026-02-01,4,2026-02-18,2026-02-22,6
alagoinha-pb,ALAGOINHA/PB,5g,ativacao,LOJA,2026-02-01,4,2026-02-18,2026-02-22,1
alcantaras-ce,ALCANTARAS/CE,5g,ativacao,PAP,2026-02-01,4,2026-02-18,2026-02-22,3
alexandria-rn,ALEXANDRIA/RN,5g,ativacao,AGILITY,2026-02-01,4,2026-02-18,2026-02-22,4
alexandria-rn,ALEXANDRIA/RN,5g,ativacao,VAREJO REDES,2026-02-01,4,2026-02-18,2026-02-22,1
almino-afonso-rn,ALMINO AFONSO/RN,5g,ativacao,EMBAIXADORES BRISA,2026-02-01,4,2026-02-18,2026-02-22,1
altaneira-ce,ALTANEIRA/CE,5g,ativacao,AGENTE PARCEIROS,2026-02-01,4,2026-02-18,2026-02-22,14
altaneira-ce,ALTANEIRA/CE,5g,ativacao,AGILITY,2026-02-01,4,2026-02-18,2026-02-22,1
alto-do-rodrigues-rn,ALTO DO RODRIGUES/RN,5g,ativacao,AUTOATENDIMENTO,2026-02-01,4,2026-02-18,2026-02-22,2
alto-do-rodrigues-rn,ALTO DO RODRIGUES/RN,5g,ativacao,INDICA BRISA,2026-02-01,4,2026-02-18,2026-02-22,3
alto-do-rodrigues-rn,ALTO DO RODRIGUES/RN,5g,ativacao,PAP,2026-02-01,4,2026-02-18,2026-02-22,5
alto-do-rodrigues-rn,ALTO DO RODRIGUES/RN,5g,ativacao,VAREJO REDES,2026-02-01,4,2026-02-18,2026-02-22,5
alto-santo-ce,ALTO SANTO/CE,5g,ativacao,AGILITY,2026-02-01,4,2026-02-18,2026-02-22,10
altos-pi,ALTOS/PI,5g,ativacao,AGENTE PARCEIROS,2026-02-01,4,2026-02-18,2026-02-22,2
angicos-rn,ANGICOS/RN,5g,ativacao,AGILITY,2026-02-01,4,2026-02-18,2026-02-22,8
antonina-do-norte-ce,ANTONINA DO NORTE/CE,5g,ativacao,NOVOS NEGOCIOS,2026-02-01,4,2026-02-18,2026-02-22,1
aparecida-pb,APARECIDA/PB,5g,ativacao,LOJA,2026-02-01,4,2026-02-18,2026-02-22,3
apodi-rn,APODI/RN,5g,ativacao,AGILITY,2026-02-01,4,2026-02-18,2026-02-22,1
apodi-rn,APODI/RN,5g,ativacao,INDICA BRISA,2026-02-01,4,2026-02-18,2026-02-22,8
apodi-rn,APODI/RN,5g,ativacao,LOJA,2026-02-01,4,2026-02-18,2026-02-22,13
apodi-rn,APODI/RN,5g,ativacao,PAP,2026-02-01,4,2026-02-18,2026-02-22,6
apodi-rn,APODI/RN,5g,ativacao,SEM NICHO,2026-02-01,4,2026-02-18,2026-02-22,2
apuiares-ce,APUIARES/CE,5g,ativacao,AGILITY,2026-02-01,4,2026-02-18,2026-02-22,35
aquidauana-ms,AQUIDAUANA/MS,5g,ativacao,EMBAIXADORES BRISA,2026-02-01,4,2026-02-18,2026-02-22,8
aquiraz-ce,AQUIRAZ/CE,5g,ativacao,AGENTE PARCEIROS,2026-02-01,4,2026-02-18,2026-02-22,1
aquiraz-ce,AQUIRAZ/CE,5g,ativacao,INDICA BRISA,2026-02-01,4,2026-02-18,2026-02-22,1
aquiraz-ce,AQUIRAZ/CE,5g,ativacao,LOJA,2026-02-01,4,2026-02-18,2026-02-22,3
aquiraz-ce,AQUIRAZ/CE,5g,ativacao,PAP,2026-02-01,4,2026-02-18,2026-02-22,3
aracati-ce,ARACATI/CE,5g,ativacao,AGILITY,2026-02-01,4,2026-02-18,2026-02-22,45
aracati-ce,ARACATI/CE,5g,ativacao,INDICA BRISA,2026-02-01,4,2026-02-18,2026-02-22,4
aracoiaba-ce,ARACOIABA/CE,5g,ativacao,AGILITY,2026-02-01,4,2026-02-18,2026-02-22,61
aracoiaba-ce,ARACOIABA/CE,5g,ativacao,VAREJO REDES,2026-02-01,4,2026-02-18,2026-02-22,1
arara-pb,ARARA/PB,5g,ativacao,PAP,2026-02-01,4,2026-02-18,2026-02-22,6
araripe-ce,ARARIPE/CE,5g,ativacao,AGENTE PARCEIROS,2026-02-01,4,2026-02-18,2026-02-22,6
araripina-pe,ARARIPINA/PE,5g,ativacao,AGENTE PARCEIROS,2026-02-01,4,2026-02-18,2026-02-22,11
araripina-pe,ARARIPINA/PE,5g,ativacao,LOJA,2026-02-01,4,2026-02-18,2026-02-22,3
araripina-pe,ARARIPINA/PE,5g,ativacao,PAP,2026-02-01,4,2026-02-18,2026-02-22,1
arcoverde-pe,ARCOVERDE/PE,5g,ativacao,INDICA BRISA,2026-02-01,4,2026-02-18,2026-02-22,1
arcoverde-pe,ARCOVERDE/PE,5g,ativacao,LOJA,2026-02-01,4,2026-02-18,2026-02-22,1
areia-branca-rn,AREIA BRANCA/RN,5g,ativacao,AGILITY,2026-02-01,4,2026-02-18,2026-02-22,32
areia-branca-rn,AREIA BRANCA/RN,5g,ativacao,EMBAIXADORES BRISA,2026-02-01,4,2026-02-18,2026-02-22,6
areia-branca-rn,AREIA BRANCA/RN,5g,ativacao,LOJA,2026-02-01,4,2026-02-18,2026-02-22,1
arneiroz-ce,ARNEIROZ/CE,5g,ativacao,AGENTE PARCEIROS,2026-02-01,4,2026-02-18,2026-02-22,1
assu-rn,ASSU/RN,5g,ativacao,INDICA BRISA,2026-02-01,4,2026-02-18,2026-02-22,2
assu-rn,ASSU/RN,5g,ativacao,LOJA,2026-02-01,4,2026-02-18,2026-02-22,24
assu-rn,ASSU/RN,5g,ativacao,VAREJO REDES,2026-02-01,4,2026-02-18,2026-02-22,7
aurora-ce,AURORA/CE,5g,ativacao,AUTOATENDIMENTO,2026-02-01,4,2026-02-18,2026-02-22,1
