cidade_slug,cidade_origem,mes_ref,meta
martins-rn,MARTINS/RN,2026-02-01,28
martins-rn,MARTINS/RN,2026-03-01,33
martins-rn,MARTINS/RN,2026-04-01,31
martins-rn,MARTINS/RN,2026-05-01,40
martins-rn,MARTINS/RN,2026-06-01,25
martins-rn,MARTINS/RN,2026-07-01,44
martins-rn,MARTINS/RN,2026-08-01,61
martins-rn,MARTINS/RN,2026-09-01,61
martins-rn,MARTINS/RN,2026-10-01,0
martins-rn,MARTINS/RN,2026-11-01,0
martins-rn,MARTINS/RN,2026-12-01,0
massape-ce,MASSAPE/CE,2026-01-01,127
massape-ce,MASSAPE/CE,2026-02-01,118
massape-ce,MASSAPE/CE,2026-03-01,139
massape-ce,MASSAPE/CE,2026-04-01,139
massape-ce,MASSAPE/CE,2026-05-01,192
massape-ce,MASSAPE/CE,2026-06-01,193
massape-ce,MASSAPE/CE,2026-07-01,194
massape-ce,MASSAPE/CE,2026-08-01,258
massape-ce,MASSAPE/CE,2026-09-01,258
massape-ce,MASSAPE/CE,2026-10-01,0
massape-ce,MASSAPE/CE,2026-11-01,0
massape-ce,MASSAPE/CE,2026-12-01,0
mauriti-ce,MAURITI/CE,2026-01-01,147
mauriti-ce,MAURITI/CE,2026-02-01,136
mauriti-ce,MAURITI/CE,2026-03-01,160
mauriti-ce,MAURITI/CE,2026-04-01,151
mauriti-ce,MAURITI/CE,2026-05-01,196
mauriti-ce,MAURITI/CE,2026-06-01,116
mauriti-ce,MAURITI/CE,2026-07-01,218
mauriti-ce,MAURITI/CE,2026-08-01,296
mauriti-ce,MAURITI/CE,2026-09-01,296
mauriti-ce,MAURITI/CE,2026-10-01,0
mauriti-ce,MAURITI/CE,2026-11-01,0
mauriti-ce,MAURITI/CE,2026-12-01,0
meruoca-ce,MERUOCA/CE,2026-01-01,39
meruoca-ce,MERUOCA/CE,2026-02-01,37
meruoca-ce,MERUOCA/CE,2026-03-01,43
meruoca-ce,MERUOCA/CE,2026-04-01,40
meruoca-ce,MERUOCA/CE,2026-05-01,52
meruoca-ce,MERUOCA/CE,2026-06-01,30
meruoca-ce,MERUOCA/CE,2026-07-01,58
meruoca-ce,MERUOCA/CE,2026-08-01,79
meruoca-ce,MERUOCA/CE,2026-09-01,79
meruoca-ce,MERUOCA/CE,2026-10-01,0
meruoca-ce,MERUOCA/CE,2026-11-01,0
meruoca-ce,MERUOCA/CE,2026-12-01,0
messias-targino-rn,MESSIAS TARGINO/RN,2026-01-01,36
messias-targino-rn,MESSIAS TARGINO/RN,2026-02-01,36
messias-targino-rn,MESSIAS TARGINO/RN,2026-03-01,36
messias-targino-rn,MESSIAS TARGINO/RN,2026-04-01,33
messias-targino-rn,MESSIAS TARGINO/RN,2026-05-01,33
messias-targino-rn,MESSIAS TARGINO/RN,2026-06-01,34
messias-targino-rn,MESSIAS TARGINO/RN,2026-07-01,31
messias-targino-rn,MESSIAS TARGINO/RN,2026-08-01,39
messias-targino-rn,MESSIAS TARGINO/RN,2026-09-01,39
messias-targino-rn,MESSIAS TARGINO/RN,2026-10-01,0
messias-targino-rn,MESSIAS TARGINO/RN,2026-11-01,0
messias-targino-rn,MESSIAS TARGINO/RN,2026-12-01,0
milagres-ce,MILAGRES/CE,2026-01-01,90
milagres-ce,MILAGRES/CE,2026-02-01,90
milagres-ce,MILAGRES/CE,2026-03-01,90
milagres-ce,MILAGRES/CE,2026-04-01,100
milagres-ce,MILAGRES/CE,2026-05-01,104
milagres-ce,MILAGRES/CE,2026-06-01,107
milagres-ce,MILAGRES/CE,2026-07-01,110
milagres-ce,MILAGRES/CE,2026-08-01,149
milagres-ce,MILAGRES/CE,2026-09-01,149
milagres-ce,MILAGRES/CE,2026-10-01,0
milagres-ce,MILAGRES/CE,2026-11-01,0
milagres-ce,MILAGRES/CE,2026-12-01,0
milha-ce,MILHA/CE,2026-01-01,34
milha-ce,MILHA/CE,2026-02-01,32
milha-ce,MILHA/CE,2026-03-01,38
milha-ce,MILHA/CE,2026-04-01,35
milha-ce,MILHA/CE,2026-05-01,46
milha-ce,MILHA/CE,2026-06-01,51
milha-ce,MILHA/CE,2026-07-01,51
milha-ce,MILHA/CE,2026-08-01,70
milha-ce,MILHA/CE,2026-09-01,70
milha-ce,MILHA/CE,2026-10-01,0
milha-ce,MILHA/CE,2026-11-01,0
milha-ce,MILHA/CE,2026-12-01,0
missao-velha-ce,MISSAO VELHA/CE,2026-01-01,120
missao-velha-ce,MISSAO VELHA/CE,2026-02-01,120
missao-velha-ce,MISSAO VELHA/CE,2026-03-01,120
missao-velha-ce,MISSAO VELHA/CE,2026-04-01,136
missao-velha-ce,MISSAO VELHA/CE,2026-05-01,162
missao-velha-ce,MISSAO VELHA/CE,2026-06-01,193
missao-velha-ce,MISSAO VELHA/CE,2026-07-01,179
missao-velha-ce,MISSAO VELHA/CE,2026-08-01,170
missao-velha-ce,MISSAO VELHA/CE,2026-09-01,164
missao-velha-ce,MISSAO VELHA/CE,2026-10-01,0
missao-velha-ce,MISSAO VELHA/CE,2026-11-01,0
missao-velha-ce,MISSAO VELHA/CE,2026-12-01,0
mombaca-ce,MOMBACA/CE,2026-01-01,139
mombaca-ce,MOMBACA/CE,2026-02-01,139
mombaca-ce,MOMBACA/CE,2026-03-01,139
mombaca-ce,MOMBACA/CE,2026-04-01,126
mombaca-ce,MOMBACA/CE,2026-05-01,142
mombaca-ce,MOMBACA/CE,2026-06-01,163
mombaca-ce,MOMBACA/CE,2026-07-01,154
mombaca-ce,MOMBACA/CE,2026-08-01,206
mombaca-ce,MOMBACA/CE,2026-09-01,206
mombaca-ce,MOMBACA/CE,2026-10-01,0
mombaca-ce,MOMBACA/CE,2026-11-01,0
mombaca-ce,MOMBACA/CE,2026-12-01,0
morada-nova-ce,MORADA NOVA/CE,2026-01-01,394
morada-nova-ce,MORADA NOVA/CE,2026-02-01,394
morada-nova-ce,MORADA NOVA/CE,2026-03-01,394
morada-nova-ce,MORADA NOVA/CE,2026-04-01,439
morada-nova-ce,MORADA NOVA/CE,2026-05-01,455
morada-nova-ce,MORADA NOVA/CE,2026-06-01,481
morada-nova-ce,MORADA NOVA/CE,2026-07-01,392
morada-nova-ce,MORADA NOVA/CE,2026-08-01,485
morada-nova-ce,MORADA NOVA/CE,2026-09-01,485
morada-nova-ce,MORADA NOVA/CE,2026-10-01,0
morada-nova-ce,MORADA NOVA/CE,2026-11-01,0
morada-nova-ce,MORADA NOVA/CE,2026-12-01,0
morrinhos-ce,MORRINHOS/CE,2026-01-01,79
morrinhos-ce,MORRINHOS/CE,2026-02-01,73
morrinhos-ce,MORRINHOS/CE,2026-03-01,86
morrinhos-ce,MORRINHOS/CE,2026-04-01,81
morrinhos-ce,MORRINHOS/CE,2026-05-01,105
morrinhos-ce,MORRINHOS/CE,2026-06-01,61
morrinhos-ce,MORRINHOS/CE,2026-07-01,117
morrinhos-ce,MORRINHOS/CE,2026-08-01,160
morrinhos-ce,MORRINHOS/CE,2026-09-01,160
morrinhos-ce,MORRINHOS/CE,2026-10-01,0
morrinhos-ce,MORRINHOS/CE,2026-11-01,0
morrinhos-ce,MORRINHOS/CE,2026-12-01,0
mossoro-rn,MOSSORO/RN,2026-01-01,1720
mossoro-rn,MOSSORO/RN,2026-02-01,1720
mossoro-rn,MOSSORO/RN,2026-03-01,1720
mossoro-rn,MOSSORO/RN,2026-04-01,1743
mossoro-rn,MOSSORO/RN,2026-05-01,1776
mossoro-rn,MOSSORO/RN,2026-06-01,1888
mossoro-rn,MOSSORO/RN,2026-07-01,1803
mossoro-rn,MOSSORO/RN,2026-08-01,2453
mossoro-rn,MOSSORO/RN,2026-09-01,2453
mossoro-rn,MOSSORO/RN,2026-10-01,0
mossoro-rn,MOSSORO/RN,2026-11-01,0
mossoro-rn,MOSSORO/RN,2026-12-01,0
mucambo-ce,MUCAMBO/CE,2026-01-01,48
mucambo-ce,MUCAMBO/CE,2026-02-01,45
mucambo-ce,MUCAMBO/CE,2026-03-01,52
mucambo-ce,MUCAMBO/CE,2026-04-01,49
mucambo-ce,MUCAMBO/CE,2026-05-01,64
mucambo-ce,MUCAMBO/CE,2026-06-01,37
mucambo-ce,MUCAMBO/CE,2026-07-01,71
mucambo-ce,MUCAMBO/CE,2026-08-01,97
mucambo-ce,MUCAMBO/CE,2026-09-01,97
mucambo-ce,MUCAMBO/CE,2026-10-01,0
mucambo-ce,MUCAMBO/CE,2026-11-01,0
mucambo-ce,MUCAMBO/CE,2026-12-01,0
mulungu-ce,MULUNGU/CE,2026-01-01,67
mulungu-ce,MULUNGU/CE,2026-02-01,67
mulungu-ce,MULUNGU/CE,2026-03-01,67
mulungu-ce,MULUNGU/CE,2026-04-01,70
mulungu-ce,MULUNGU/CE,2026-05-01,48
mulungu-ce,MULUNGU/CE,2026-06-01,25
mulungu-ce,MULUNGU/CE,2026-07-01,49
mulungu-ce,MULUNGU/CE,2026-08-01,67
mulungu-ce,MULUNGU/CE,2026-09-01,67
mulungu-ce,MULUNGU/CE,2026-10-01,0
mulungu-ce,MULUNGU/CE,2026-11-01,0
mulungu-ce,MULUNGU/CE,2026-12-01,0
natal-rn,NATAL/RN,2026-01-01,3717
natal-rn,NATAL/RN,2026-02-01,3619
natal-rn,NATAL/RN,2026-03-01,4057
natal-rn,NATAL/RN,2026-04-01,4260
natal-rn,NATAL/RN,2026-05-01,4959
natal-rn,NATAL/RN,2026-06-01,5330
natal-rn,NATAL/RN,2026-07-01,5522
natal-rn,NATAL/RN,2026-08-01,7513
natal-rn,NATAL/RN,2026-09-01,7513
natal-rn,NATAL/RN,2026-10-01,0
natal-rn,NATAL/RN,2026-11-01,0
natal-rn,NATAL/RN,2026-12-01,0
nisia-floresta-rn,NISIA FLORESTA/RN,2026-01-01,134
nisia-floresta-rn,NISIA FLORESTA/RN,2026-02-01,124
nisia-floresta-rn,NISIA FLORESTA/RN,2026-03-01,146
nisia-floresta-rn,NISIA FLORESTA/RN,2026-04-01,138
nisia-floresta-rn,NISIA FLORESTA/RN,2026-05-01,178
nisia-floresta-rn,NISIA FLORESTA/RN,2026-06-01,102
nisia-floresta-rn,NISIA FLORESTA/RN,2026-07-01,198
nisia-floresta-rn,NISIA FLORESTA/RN,2026-08-01,270
nisia-floresta-rn,NISIA FLORESTA/RN,2026-09-01,270
nisia-floresta-rn,NISIA FLORESTA/RN,2026-10-01,0
nisia-floresta-rn,NISIA FLORESTA/RN,2026-11-01,0
nisia-floresta-rn,NISIA FLORESTA/RN,2026-12-01,0
nova-cruz-rn,NOVA CRUZ/RN,2026-01-01,122
nova-cruz-rn,NOVA CRUZ/RN,2026-02-01,113
nova-cruz-rn,NOVA CRUZ/RN,2026-03-01,133
nova-cruz-rn,NOVA CRUZ/RN,2026-04-01,126
nova-cruz-rn,NOVA CRUZ/RN,2026-05-01,163
nova-cruz-rn,NOVA CRUZ/RN,2026-06-01,96
nova-cruz-rn,NOVA CRUZ/RN,2026-07-01,181
nova-cruz-rn,NOVA CRUZ/RN,2026-08-01,247
nova-cruz-rn,NOVA CRUZ/RN,2026-09-01,247
nova-cruz-rn,NOVA CRUZ/RN,2026-10-01,0
nova-cruz-rn,NOVA CRUZ/RN,2026-11-01,0
nova-cruz-rn,NOVA CRUZ/RN,2026-12-01,0
nova-olinda-ce,NOVA OLINDA/CE,2026-01-01,69
nova-olinda-ce,NOVA OLINDA/CE,2026-02-01,69
nova-olinda-ce,NOVA OLINDA/CE,2026-03-01,69
nova-olinda-ce,NOVA OLINDA/CE,2026-04-01,87
nova-olinda-ce,NOVA OLINDA/CE,2026-05-01,98
nova-olinda-ce,NOVA OLINDA/CE,2026-06-01,87
nova-olinda-ce,NOVA OLINDA/CE,2026-07-01,87
nova-olinda-ce,NOVA OLINDA/CE,2026-08-01,118
nova-olinda-ce,NOVA OLINDA/CE,2026-09-01,118
nova-olinda-ce,NOVA OLINDA/CE,2026-10-01,0
nova-olinda-ce,NOVA OLINDA/CE,2026-11-01,0
nova-olinda-ce,NOVA OLINDA/CE,2026-12-01,0
nova-russas-ce,NOVA RUSSAS/CE,2026-01-01,123
nova-russas-ce,NOVA RUSSAS/CE,2026-02-01,115
nova-russas-ce,NOVA RUSSAS/CE,2026-03-01,135
nova-russas-ce,NOVA RUSSAS/CE,2026-04-01,127
nova-russas-ce,NOVA RUSSAS/CE,2026-05-01,165
nova-russas-ce,NOVA RUSSAS/CE,2026-06-01,126
nova-russas-ce,NOVA RUSSAS/CE,2026-07-01,183
nova-russas-ce,NOVA RUSSAS/CE,2026-08-01,249
nova-russas-ce,NOVA RUSSAS/CE,2026-09-01,249
nova-russas-ce,NOVA RUSSAS/CE,2026-10-01,0
nova-russas-ce,NOVA RUSSAS/CE,2026-11-01,0
nova-russas-ce,NOVA RUSSAS/CE,2026-12-01,0
novo-oriente-ce,NOVO ORIENTE/CE,2026-01-01,113
novo-oriente-ce,NOVO ORIENTE/CE,2026-02-01,113
novo-oriente-ce,NOVO ORIENTE/CE,2026-03-01,113
novo-oriente-ce,NOVO ORIENTE/CE,2026-04-01,118
novo-oriente-ce,NOVO ORIENTE/CE,2026-05-01,125
novo-oriente-ce,NOVO ORIENTE/CE,2026-06-01,116
novo-oriente-ce,NOVO ORIENTE/CE,2026-07-01,121
novo-oriente-ce,NOVO ORIENTE/CE,2026-08-01,165
novo-oriente-ce,NOVO ORIENTE/CE,2026-09-01,165
novo-oriente-ce,NOVO ORIENTE/CE,2026-10-01,0
novo-oriente-ce,NOVO ORIENTE/CE,2026-11-01,0
novo-oriente-ce,NOVO ORIENTE/CE,2026-12-01,0
olho-dagua-do-borges-rn,OLHO DAGUA DO BORGES/RN,2026-01-01,44
olho-dagua-do-borges-rn,OLHO DAGUA DO BORGES/RN,2026-02-01,44
olho-dagua-do-borges-rn,OLHO DAGUA DO BORGES/RN,2026-03-01,44
olho-dagua-do-borges-rn,OLHO DAGUA DO BORGES/RN,2026-04-01,43
olho-dagua-do-borges-rn,OLHO DAGUA DO BORGES/RN,2026-05-01,45
olho-dagua-do-borges-rn,OLHO DAGUA DO BORGES/RN,2026-06-01,45
olho-dagua-do-borges-rn,OLHO DAGUA DO BORGES/RN,2026-07-01,38
olho-dagua-do-borges-rn,OLHO DAGUA DO BORGES/RN,2026-08-01,33
olho-dagua-do-borges-rn,OLHO DAGUA DO BORGES/RN,2026-09-01,31
olho-dagua-do-borges-rn,OLHO DAGUA DO BORGES/RN,2026-10-01,0
olho-dagua-do-borges-rn,OLHO DAGUA DO BORGES/RN,2026-11-01,0
olho-dagua-do-borges-rn,OLHO DAGUA DO BORGES/RN,2026-12-01,0
oros-ce,OROS/CE,2026-01-01,91
oros-ce,OROS/CE,2026-02-01,91
oros-ce,OROS/CE,2026-03-01,91
oros-ce,OROS/CE,2026-04-01,89
oros-ce,OROS/CE,2026-05-01,99
oros-ce,OROS/CE,2026-06-01,112
oros-ce,OROS/CE,2026-07-01,109
oros-ce,OROS/CE,2026-08-01,148
oros-ce,OROS/CE,2026-09-01,148
oros-ce,OROS/CE,2026-10-01,0
oros-ce,OROS/CE,2026-11-01,0
oros-ce,OROS/CE,2026-12-01,0
ouricuri-pe,OURICURI/PE,2026-01-01,174
ouricuri-pe,OURICURI/PE,2026-02-01,162
ouricuri-pe,OURICURI/PE,2026-03-01,190
ouricuri-pe,OURICURI/PE,2026-04-01,180
ouricuri-pe,OURICURI/PE,2026-05-01,232
ouricuri-pe,OURICURI/PE,2026-06-01,134
ouricuri-pe,OURICURI/PE,2026-07-01,259
ouricuri-pe,OURICURI/PE,2026-08-01,352
ouricuri-pe,OURICURI/PE,2026-09-01,352
ouricuri-pe,OURICURI/PE,2026-10-01,0
ouricuri-pe,OURICURI/PE,2026-11-01,0
ouricuri-pe,OURICURI/PE,2026-12-01,0
pacajus-ce,PACAJUS/CE,2026-01-01,344
pacajus-ce,PACAJUS/CE,2026-02-01,344
pacajus-ce,PACAJUS/CE,2026-03-01,361
pacajus-ce,PACAJUS/CE,2026-04-01,348
pacajus-ce,PACAJUS/CE,2026-05-01,442
pacajus-ce,PACAJUS/CE,2026-06-01,397
pacajus-ce,PACAJUS/CE,2026-07-01,492
pacajus-ce,PACAJUS/CE,2026-08-01,669
pacajus-ce,PACAJUS/CE,2026-09-01,669
pacajus-ce,PACAJUS/CE,2026-10-01,0
pacajus-ce,PACAJUS/CE,2026-11-01,0
pacajus-ce,PACAJUS/CE,2026-12-01,0
pacoti-ce,PACOTI/CE,2026-01-01,90
pacoti-ce,PACOTI/CE,2026-02-01,90
pacoti-ce,PACOTI/CE,2026-03-01,90
pacoti-ce,PACOTI/CE,2026-04-01,83
pacoti-ce,PACOTI/CE,2026-05-01,57
pacoti-ce,PACOTI/CE,2026-06-01,29
pacoti-ce,PACOTI/CE,2026-07-01,42
pacoti-ce,PACOTI/CE,2026-08-01,57
pacoti-ce,PACOTI/CE,2026-09-01,57
pacoti-ce,PACOTI/CE,2026-10-01,0
pacoti-ce,PACOTI/CE,2026-11-01,0
pacoti-ce,PACOTI/CE,2026-12-01,0
pacuja-ce,PACUJA/CE,2026-01-01,20
pacuja-ce,PACUJA/CE,2026-02-01,18
pacuja-ce,PACUJA/CE,2026-03-01,22
pacuja-ce,PACUJA/CE,2026-04-01,20
pacuja-ce,PACUJA/CE,2026-05-01,26
pacuja-ce,PACUJA/CE,2026-06-01,15
pacuja-ce,PACUJA/CE,2026-07-01,30
pacuja-ce,PACUJA/CE,2026-08-01,40
pacuja-ce,PACUJA/CE,2026-09-01,40
pacuja-ce,PACUJA/CE,2026-10-01,0
pacuja-ce,PACUJA/CE,2026-11-01,0
pacuja-ce,PACUJA/CE,2026-12-01,0
paracuru-ce,PARACURU/CE,2026-01-01,162
paracuru-ce,PARACURU/CE,2026-02-01,151
paracuru-ce,PARACURU/CE,2026-03-01,177
paracuru-ce,PARACURU/CE,2026-04-01,167
paracuru-ce,PARACURU/CE,2026-05-01,217
paracuru-ce,PARACURU/CE,2026-06-01,150
paracuru-ce,PARACURU/CE,2026-07-01,241
paracuru-ce,PARACURU/CE,2026-08-01,328
paracuru-ce,PARACURU/CE,2026-09-01,328
paracuru-ce,PARACURU/CE,2026-10-01,0
paracuru-ce,PARACURU/CE,2026-11-01,0
paracuru-ce,PARACURU/CE,2026-12-01,0
paraipaba-ce,PARAIPABA/CE,2026-01-01,307
paraipaba-ce,PARAIPABA/CE,2026-02-01,307
paraipaba-ce,PARAIPABA/CE,2026-03-01,307
paraipaba-ce,PARAIPABA/CE,2026-04-01,299
paraipaba-ce,PARAIPABA/CE,2026-05-01,317
paraipaba-ce,PARAIPABA/CE,2026-06-01,354
paraipaba-ce,PARAIPABA/CE,2026-07-01,298
paraipaba-ce,PARAIPABA/CE,2026-08-01,347
paraipaba-ce,PARAIPABA/CE,2026-09-01,347
paraipaba-ce,PARAIPABA/CE,2026-10-01,0
paraipaba-ce,PARAIPABA/CE,2026-11-01,0
paraipaba-ce,PARAIPABA/CE,2026-12-01,0
parnamirim-rn,PARNAMIRIM/RN,2026-01-01,1250
parnamirim-rn,PARNAMIRIM/RN,2026-02-01,1163
parnamirim-rn,PARNAMIRIM/RN,2026-03-01,1365
parnamirim-rn,PARNAMIRIM/RN,2026-04-01,1289
parnamirim-rn,PARNAMIRIM/RN,2026-05-01,1668
parnamirim-rn,PARNAMIRIM/RN,2026-06-01,1293
parnamirim-rn,PARNAMIRIM/RN,2026-07-01,1857
parnamirim-rn,PARNAMIRIM/RN,2026-08-01,2527
parnamirim-rn,PARNAMIRIM/RN,2026-09-01,2527
parnamirim-rn,PARNAMIRIM/RN,2026-10-01,0
parnamirim-rn,PARNAMIRIM/RN,2026-11-01,0
parnamirim-rn,PARNAMIRIM/RN,2026-12-01,0
patos-pb,PATOS/PB,2026-01-01,624
patos-pb,PATOS/PB,2026-02-01,624
patos-pb,PATOS/PB,2026-03-01,624
patos-pb,PATOS/PB,2026-04-01,631
patos-pb,PATOS/PB,2026-05-01,661
patos-pb,PATOS/PB,2026-06-01,674
patos-pb,PATOS/PB,2026-07-01,736
patos-pb,PATOS/PB,2026-08-01,1001
patos-pb,PATOS/PB,2026-09-01,1001
patos-pb,PATOS/PB,2026-10-01,0
patos-pb,PATOS/PB,2026-11-01,0
patos-pb,PATOS/PB,2026-12-01,0
patu-rn,PATU/RN,2026-01-01,47
patu-rn,PATU/RN,2026-02-01,44
patu-rn,PATU/RN,2026-03-01,52
patu-rn,PATU/RN,2026-04-01,61
patu-rn,PATU/RN,2026-05-01,96
patu-rn,PATU/RN,2026-06-01,125
patu-rn,PATU/RN,2026-07-01,120
patu-rn,PATU/RN,2026-08-01,108
patu-rn,PATU/RN,2026-09-01,96
patu-rn,PATU/RN,2026-10-01,0
patu-rn,PATU/RN,2026-11-01,0
patu-rn,PATU/RN,2026-12-01,0
pau-dos-ferros-rn,PAU DOS FERROS/RN,2026-01-01,259
pau-dos-ferros-rn,PAU DOS FERROS/RN,2026-02-01,259
pau-dos-ferros-rn,PAU DOS FERROS/RN,2026-03-01,259
pau-dos-ferros-rn,PAU DOS FERROS/RN,2026-04-01,354
pau-dos-ferros-rn,PAU DOS FERROS/RN,2026-05-01,413
pau-dos-ferros-rn,PAU DOS FERROS/RN,2026-06-01,439
pau-dos-ferros-rn,PAU DOS FERROS/RN,2026-07-01,364
pau-dos-ferros-rn,PAU DOS FERROS/RN,2026-08-01,329
pau-dos-ferros-rn,PAU DOS FERROS/RN,2026-09-01,287
pau-dos-ferros-rn,PAU DOS FERROS/RN,2026-10-01,0
pau-dos-ferros-rn,PAU DOS FERROS/RN,2026-11-01,0
pau-dos-ferros-rn,PAU DOS FERROS/RN,2026-12-01,0
pedra-branca-ce,PEDRA BRANCA/CE,2026-01-01,150
pedra-branca-ce,PEDRA BRANCA/CE,2026-02-01,140
pedra-branca-ce,PEDRA BRANCA/CE,2026-03-01,164
pedra-branca-ce,PEDRA BRANCA/CE,2026-04-01,155
pedra-branca-ce,PEDRA BRANCA/CE,2026-05-01,200
pedra-branca-ce,PEDRA BRANCA/CE,2026-06-01,154
pedra-branca-ce,PEDRA BRANCA/CE,2026-07-01,223
pedra-branca-ce,PEDRA BRANCA/CE,2026-08-01,303
pedra-branca-ce,PEDRA BRANCA/CE,2026-09-01,303
pedra-branca-ce,PEDRA BRANCA/CE,2026-10-01,0
pedra-branca-ce,PEDRA BRANCA/CE,2026-11-01,0
pedra-branca-ce,PEDRA BRANCA/CE,2026-12-01,0
penaforte-ce,PENAFORTE/CE,2026-01-01,43
penaforte-ce,PENAFORTE/CE,2026-02-01,43
penaforte-ce,PENAFORTE/CE,2026-03-01,43
penaforte-ce,PENAFORTE/CE,2026-04-01,46
penaforte-ce,PENAFORTE/CE,2026-05-01,54
penaforte-ce,PENAFORTE/CE,2026-06-01,63
penaforte-ce,PENAFORTE/CE,2026-07-01,56
penaforte-ce,PENAFORTE/CE,2026-08-01,67
penaforte-ce,PENAFORTE/CE,2026-09-01,67
penaforte-ce,PENAFORTE/CE,2026-10-01,0
penaforte-ce,PENAFORTE/CE,2026-11-01,0
penaforte-ce,PENAFORTE/CE,2026-12-01,0
pendencias-rn,PENDENCIAS/RN,2026-01-01,59
pendencias-rn,PENDENCIAS/RN,2026-02-01,59
pendencias-rn,PENDENCIAS/RN,2026-03-01,59
pendencias-rn,PENDENCIAS/RN,2026-04-01,55
pendencias-rn,PENDENCIAS/RN,2026-05-01,66
pendencias-rn,PENDENCIAS/RN,2026-06-01,43
pendencias-rn,PENDENCIAS/RN,2026-07-01,74
pendencias-rn,PENDENCIAS/RN,2026-08-01,100
pendencias-rn,PENDENCIAS/RN,2026-09-01,100
pendencias-rn,PENDENCIAS/RN,2026-10-01,0
pendencias-rn,PENDENCIAS/RN,2026-11-01,0
pendencias-rn,PENDENCIAS/RN,2026-12-01,0
pentecoste-ce,PENTECOSTE/CE,2026-01-01,381
pentecoste-ce,PENTECOSTE/CE,2026-02-01,381
pentecoste-ce,PENTECOSTE/CE,2026-03-01,381
pentecoste-ce,PENTECOSTE/CE,2026-04-01,245
pentecoste-ce,PENTECOSTE/CE,2026-05-01,162
pentecoste-ce,PENTECOSTE/CE,2026-06-01,93
pentecoste-ce,PENTECOSTE/CE,2026-07-01,180
pentecoste-ce,PENTECOSTE/CE,2026-08-01,245
pentecoste-ce,PENTECOSTE/CE,2026-09-01,245
pentecoste-ce,PENTECOSTE/CE,2026-10-01,0
pentecoste-ce,PENTECOSTE/CE,2026-11-01,0
pentecoste-ce,PENTECOSTE/CE,2026-12-01,0
pereiro-ce,PEREIRO/CE,2026-01-01,77
pereiro-ce,PEREIRO/CE,2026-02-01,77
pereiro-ce,PEREIRO/CE,2026-03-01,77
pereiro-ce,PEREIRO/CE,2026-04-01,98
pereiro-ce,PEREIRO/CE,2026-05-01,119
pereiro-ce,PEREIRO/CE,2026-06-01,135
pereiro-ce,PEREIRO/CE,2026-07-01,109
pereiro-ce,PEREIRO/CE,2026-08-01,132
pereiro-ce,PEREIRO/CE,2026-09-01,132
pereiro-ce,PEREIRO/CE,2026-10-01,0
pereiro-ce,PEREIRO/CE,2026-11-01,0
pereiro-ce,PEREIRO/CE,2026-12-01,0
piloes-rn,PILOES/RN,2026-01-01,12
piloes-rn,PILOES/RN,2026-02-01,12
piloes-rn,PILOES/RN,2026-03-01,12
piloes-rn,PILOES/RN,2026-04-01,23
piloes-rn,PILOES/RN,2026-05-01,31
piloes-rn,PILOES/RN,2026-06-01,37
piloes-rn,PILOES/RN,2026-07-01,29
piloes-rn,PILOES/RN,2026-08-01,25
piloes-rn,PILOES/RN,2026-09-01,21
piloes-rn,PILOES/RN,2026-10-01,0
piloes-rn,PILOES/RN,2026-11-01,0
piloes-rn,PILOES/RN,2026-12-01,0
pindoretama-ce,PINDORETAMA/CE,2026-01-01,90
pindoretama-ce,PINDORETAMA/CE,2026-02-01,84
pindoretama-ce,PINDORETAMA/CE,2026-03-01,99
pindoretama-ce,PINDORETAMA/CE,2026-04-01,93
pindoretama-ce,PINDORETAMA/CE,2026-05-01,121
pindoretama-ce,PINDORETAMA/CE,2026-06-01,88
pindoretama-ce,PINDORETAMA/CE,2026-07-01,134
pindoretama-ce,PINDORETAMA/CE,2026-08-01,183
pindoretama-ce,PINDORETAMA/CE,2026-09-01,183
pindoretama-ce,PINDORETAMA/CE,2026-10-01,0
pindoretama-ce,PINDORETAMA/CE,2026-11-01,0
pindoretama-ce,PINDORETAMA/CE,2026-12-01,0
pio-ix-pi,PIO IX/PI,2026-01-01,30
pio-ix-pi,PIO IX/PI,2026-02-01,30
pio-ix-pi,PIO IX/PI,2026-03-01,31
pio-ix-pi,PIO IX/PI,2026-04-01,30
pio-ix-pi,PIO IX/PI,2026-05-01,38
pio-ix-pi,PIO IX/PI,2026-06-01,26
pio-ix-pi,PIO IX/PI,2026-07-01,43
pio-ix-pi,PIO IX/PI,2026-08-01,58
pio-ix-pi,PIO IX/PI,2026-09-01,58
pio-ix-pi,PIO IX/PI,2026-10-01,0
pio-ix-pi,PIO IX/PI,2026-11-01,0
pio-ix-pi,PIO IX/PI,2026-12-01,0
piquet-carneiro-ce,PIQUET CARNEIRO/CE,2026-01-01,88
piquet-carneiro-ce,PIQUET CARNEIRO/CE,2026-02-01,88
piquet-carneiro-ce,PIQUET CARNEIRO/CE,2026-03-01,66
piquet-carneiro-ce,PIQUET CARNEIRO/CE,2026-04-01,70
piquet-carneiro-ce,PIQUET CARNEIRO/CE,2026-05-01,81
piquet-carneiro-ce,PIQUET CARNEIRO/CE,2026-06-01,111
piquet-carneiro-ce,PIQUET CARNEIRO/CE,2026-07-01,97
piquet-carneiro-ce,PIQUET CARNEIRO/CE,2026-08-01,123
piquet-carneiro-ce,PIQUET CARNEIRO/CE,2026-09-01,123
